servers's processes start in 15:59:12
iteration 952::  43.3409 ms
iteration 953::  51.8291 ms
iteration 954::  51.3565 ms
iteration 955::  45.2136 ms
iteration 956::  45.2455 ms
iteration 957::  43.9556 ms
iteration 958::  43.7064 ms
iteration 959::  45.9472 ms
iteration 960::  42.3584 ms
iteration 961::  54.8287 ms
iteration 962::  64.0904 ms
iteration 963::  88.4421 ms
iteration 964::  63.0163 ms
iteration 965::  58.7711 ms
iteration 966::  52.6957 ms
iteration 967::  44.7006 ms
iteration 968::  45.1879 ms
iteration 969::  44.9387 ms
iteration 970::  44.3835 ms
iteration 971::  44.4201 ms
iteration 972::  44.0682 ms
iteration 973::  44.662 ms
iteration 974::  47.5479 ms
iteration 975::  48.2923 ms
iteration 976::  47.0755 ms
iteration 977::  45.8046 ms
iteration 978::  45.4944 ms
iteration 979::  56.8307 ms
iteration 980::  57.523 ms
iteration 981::  53.0208 ms
iteration 982::  46.066 ms
iteration 983::  43.0837 ms
iteration 984::  41.2548 ms
iteration 985::  49.5967 ms
iteration 986::  46.1578 ms
iteration 987::  44.9381 ms
iteration 988::  44.3464 ms
iteration 989::  41.3167 ms
iteration 990::  41.7445 ms
iteration 991::  54.5564 ms
iteration 992::  42.298 ms
iteration 993::  42.8588 ms
iteration 994::  42.2017 ms
iteration 995::  43.2015 ms
iteration 996::  41.6945 ms
iteration 997::  44.5634 ms
iteration 998::  46.7065 ms
iteration 999::  46.7338 ms
iteration 1000::  56.7299 ms
iteration 1001::  43.327 ms
iteration 1002::  45.3854 ms
iteration 1003::  43.3116 ms
iteration 1004::  46.8594 ms
iteration 1005::  42.8481 ms
iteration 1006::  42.612 ms
iteration 1007::  46.6918 ms
iteration 1008::  46.2051 ms
iteration 1009::  42.6328 ms
iteration 1010::  41.3814 ms
iteration 1011::  46.3501 ms
iteration 1012::  40.4024 ms
iteration 1013::  40.9172 ms
iteration 1014::  53.9517 ms
iteration 1015::  39.3357 ms
iteration 1016::  39.8745 ms
iteration 1017::  38.3861 ms
iteration 1018::  39.3178 ms
iteration 1019::  41.992 ms
iteration 1020::  44.7569 ms
iteration 1021::  49.1421 ms
iteration 1022::  50.8575 ms
iteration 1023::  48.2306 ms
iteration 1024::  41.8136 ms
iteration 1025::  42.9592 ms
iteration 1026::  41.6485 ms
iteration 1027::  43.8852 ms
iteration 1028::  47.9924 ms
iteration 1029::  45.1712 ms
iteration 1030::  41.5121 ms
iteration 1031::  51.277 ms
iteration 1032::  46.1399 ms
iteration 1033::  47.5741 ms
iteration 1034::  46.9174 ms
iteration 1035::  43.9944 ms
iteration 1036::  46.0424 ms
iteration 1037::  45.3846 ms
iteration 1038::  45.7927 ms
iteration 1039::  46.9906 ms
iteration 1040::  51.3581 ms
iteration 1041::  59.1062 ms
iteration 1042::  45.5892 ms
iteration 1043::  46.2564 ms
iteration 1044::  49.7932 ms
iteration 1045::  45.8487 ms
iteration 1046::  44.6856 ms
iteration 1047::  43.7804 ms
iteration 1048::  59.4197 ms
iteration 1049::  46.5431 ms
iteration 1050::  45.7063 ms
iteration 1051::  43.6518 ms
iteration 1052::  49.5165 ms
iteration 1053::  67.2257 ms
iteration 1054::  43.0301 ms
iteration 1055::  41.9981 ms
iteration 1056::  45.3051 ms
iteration 1057::  44.1882 ms
iteration 1058::  45.0496 ms
iteration 1059::  55.2653 ms
iteration 1060::  80.0235 ms
iteration 1061::  63.6959 ms
iteration 1062::  48.8283 ms
iteration 1063::  46.4569 ms
iteration 1064::  45.3207 ms
iteration 1065::  45.9237 ms
iteration 1066::  47.0516 ms
iteration 1067::  47.0474 ms
iteration 1068::  45.7251 ms
iteration 1069::  52.5477 ms
iteration 1070::  46.8968 ms
iteration 1071::  43.5524 ms
iteration 1072::  42.0454 ms
iteration 1073::  41.8823 ms
iteration 1074::  45.3426 ms
iteration 1075::  52.1121 ms
iteration 1076::  49.3825 ms
iteration 1077::  49.399 ms
iteration 1078::  47.2961 ms
iteration 1079::  54.127 ms
iteration 1080::  43.6616 ms
iteration 1081::  46.5616 ms
iteration 1082::  47.6789 ms
iteration 1083::  45.5112 ms
iteration 1084::  45.0345 ms
iteration 1085::  40.4214 ms
iteration 1086::  43.0646 ms
iteration 1087::  45.6264 ms
iteration 1088::  41.2713 ms
iteration 1089::  42.6248 ms
iteration 1090::  40.5167 ms
iteration 1091::  52.6549 ms
iteration 1092::  42.66 ms
iteration 1093::  41.8594 ms
iteration 1094::  86.9842 ms
iteration 1095::  66.0925 ms
iteration 1096::  51.0641 ms
iteration 1097::  46.9536 ms
iteration 1098::  50.8051 ms
iteration 1099::  61.0689 ms
iteration 1100::  48.5235 ms
iteration 1101::  52.6702 ms
iteration 1102::  55.133 ms
iteration 1103::  49.6181 ms
iteration 1104::  47.3856 ms
iteration 1105::  51.0147 ms
iteration 1106::  49.7155 ms
iteration 1107::  60.6983 ms
iteration 1108::  54.3318 ms
iteration 1109::  49.1236 ms
iteration 1110::  46.8414 ms
iteration 1111::  42.3939 ms
iteration 1112::  43.5863 ms
iteration 1113::  42.8667 ms
iteration 1114::  57.141 ms
iteration 1115::  54.6593 ms
iteration 1116::  49.906 ms
iteration 1117::  41.8867 ms
iteration 1118::  42.4077 ms
iteration 1119::  52.6997 ms
iteration 1120::  50.9301 ms
iteration 1121::  48.3357 ms
iteration 1122::  47.1584 ms
iteration 1123::  44.6911 ms
iteration 1124::  53.3767 ms
iteration 1125::  54.0315 ms
iteration 1126::  44.5038 ms
iteration 1127::  46.8674 ms
iteration 1128::  45.621 ms
iteration 1129::  46.6148 ms
iteration 1130::  44.5448 ms
iteration 1131::  46.8304 ms
iteration 1132::  45.2862 ms
iteration 1133::  46.1147 ms
iteration 1134::  45.1943 ms
iteration 1135::  46.1569 ms
iteration 1136::  47.015 ms
iteration 1137::  44.317 ms
iteration 1138::  47.1918 ms
iteration 1139::  44.8897 ms
iteration 1140::  43.9954 ms
iteration 1141::  52.3371 ms
iteration 1142::  43.7951 ms
iteration 1143::  41.9863 ms
iteration 1144::  41.4358 ms
iteration 1145::  42.0606 ms
iteration 1146::  41.9504 ms
iteration 1147::  41.9685 ms
iteration 1148::  43.8563 ms
iteration 1149::  42.5479 ms
iteration 1150::  42.7128 ms
iteration 1151::  42.4705 ms
iteration 1152::  43.2283 ms
iteration 1153::  43.6828 ms
iteration 1154::  43.0055 ms
iteration 1155::  43.4555 ms
iteration 1156::  43.3658 ms
iteration 1157::  43.3813 ms
iteration 1158::  43.0661 ms
iteration 1159::  44.3738 ms
iteration 1160::  42.5313 ms
iteration 1161::  43.8267 ms
iteration 1162::  42.2479 ms
iteration 1163::  40.9103 ms
iteration 1164::  42.4085 ms
iteration 1165::  42.5352 ms
iteration 1166::  42.3954 ms
iteration 1167::  42.1033 ms
iteration 1168::  40.9086 ms
iteration 1169::  40.8787 ms
iteration 1170::  59.0543 ms
iteration 1171::  52.5804 ms
iteration 1172::  53.936 ms
iteration 1173::  49.3971 ms
iteration 1174::  45.8967 ms
iteration 1175::  49.5679 ms
iteration 1176::  62.3146 ms
iteration 1177::  51.531 ms
iteration 1178::  51.1074 ms
iteration 1179::  49.9969 ms
iteration 1180::  58.3401 ms
iteration 1181::  53.797 ms
iteration 1182::  49.4564 ms
iteration 1183::  55.3816 ms
iteration 1184::  51.6942 ms
iteration 1185::  47.0196 ms
iteration 1186::  47.4964 ms
iteration 1187::  46.7395 ms
iteration 1188::  45.9884 ms
iteration 1189::  51.6581 ms
iteration 1190::  50.9715 ms
iteration 1191::  51.8076 ms
iteration 1192::  51.5583 ms
iteration 1193::  47.3913 ms
iteration 1194::  58.8387 ms
iteration 1195::  44.3072 ms
iteration 1196::  47.5892 ms
iteration 1197::  47.3424 ms
iteration 1198::  54.7005 ms
iteration 1199::  52.9405 ms
iteration 1200::  54.338 ms
iteration 1201::  51.2614 ms
iteration 1202::  48.9003 ms
iteration 1203::  54.3924 ms
iteration 1204::  48.9139 ms
iteration 1205::  50.4363 ms
iteration 1206::  49.6126 ms
iteration 1207::  49.7478 ms
iteration 1208::  49.7312 ms
iteration 1209::  47.7191 ms
iteration 1210::  49.3943 ms
iteration 1211::  46.5712 ms
iteration 1212::  44.2801 ms
iteration 1213::  44.7113 ms
iteration 1214::  44.5413 ms
iteration 1215::  44.2519 ms
iteration 1216::  43.9498 ms
iteration 1217::  44.5806 ms
iteration 1218::  44.903 ms
iteration 1219::  44.2009 ms
iteration 1220::  46.6633 ms
iteration 1221::  46.4314 ms
iteration 1222::  46.6342 ms
iteration 1223::  46.0037 ms
iteration 1224::  50.2516 ms
iteration 1225::  48.8651 ms
iteration 1226::  42.9577 ms
iteration 1227::  40.7638 ms
iteration 1228::  50.4613 ms
iteration 1229::  58.3414 ms
iteration 1230::  62.9235 ms
iteration 1231::  52.2394 ms
iteration 1232::  44.3031 ms
iteration 1233::  42.6026 ms
iteration 1234::  40.4617 ms
iteration 1235::  41.7568 ms
iteration 1236::  42.8885 ms
iteration 1237::  41.3384 ms
iteration 1238::  49.602 ms
iteration 1239::  41.7796 ms
iteration 1240::  41.1838 ms
iteration 1241::  41.8006 ms
iteration 1242::  42.5433 ms
iteration 1243::  51.7434 ms
iteration 1244::  43.736 ms
iteration 1245::  41.3163 ms
iteration 1246::  41.7365 ms
iteration 1247::  56.1141 ms
iteration 1248::  56.0889 ms
iteration 1249::  44.3313 ms
iteration 1250::  43.157 ms
iteration 1251::  43.1753 ms
iteration 1252::  42.0462 ms
iteration 1253::  42.8258 ms
iteration 1254::  41.9753 ms
iteration 1255::  48.1651 ms
iteration 1256::  56.2602 ms
iteration 1257::  56.787 ms
iteration 1258::  45.759 ms
iteration 1259::  49.881 ms
iteration 1260::  57.6183 ms
iteration 1261::  43.2675 ms
iteration 1262::  49.2959 ms
iteration 1263::  43.7927 ms
iteration 1264::  39.73 ms
iteration 1265::  40.8038 ms
iteration 1266::  47.2099 ms
iteration 1267::  40.0046 ms
iteration 1268::  39.7307 ms
iteration 1269::  39.476 ms
iteration 1270::  42.0873 ms
iteration 1271::  41.4581 ms
iteration 1272::  44.1092 ms
iteration 1273::  51.3121 ms
iteration 1274::  46.2402 ms
iteration 1275::  44.4994 ms
iteration 1276::  54.2285 ms
iteration 1277::  56.9321 ms
iteration 1278::  44.3755 ms
iteration 1279::  42.5023 ms
iteration 1280::  42.1507 ms
iteration 1281::  42.377 ms
iteration 1282::  52.3354 ms
iteration 1283::  42.7972 ms
iteration 1284::  45.9356 ms
iteration 1285::  46.5752 ms
iteration 1286::  48.8164 ms
iteration 1287::  50.5684 ms
iteration 1288::  45.0002 ms
iteration 1289::  39.6643 ms
iteration 1290::  40.4366 ms
iteration 1291::  40.5363 ms
iteration 1292::  48.6734 ms
iteration 1293::  58.1053 ms
iteration 1294::  48.2148 ms
iteration 1295::  41.2289 ms
iteration 1296::  41.4251 ms
iteration 1297::  52.3945 ms
iteration 1298::  43.141 ms
iteration 1299::  64.8947 ms
iteration 1300::  64.3018 ms
iteration 1301::  65.4864 ms
iteration 1302::  56.7006 ms
iteration 1303::  45.4289 ms
iteration 1304::  48.3499 ms
iteration 1305::  44.237 ms
iteration 1306::  42.7136 ms
iteration 1307::  45.23 ms
iteration 1308::  45.3079 ms
iteration 1309::  45.4986 ms
iteration 1310::  52.9625 ms
iteration 1311::  46.8921 ms
iteration 1312::  45.9372 ms
iteration 1313::  74.0372 ms
iteration 1314::  62.648 ms
iteration 1315::  49.7279 ms
iteration 1316::  44.2921 ms
iteration 1317::  44.3873 ms
iteration 1318::  43.5893 ms
iteration 1319::  46.1401 ms
iteration 1320::  45.6452 ms
iteration 1321::  44.0498 ms
iteration 1322::  43.3006 ms
iteration 1323::  44.6634 ms
iteration 1324::  44.0754 ms
iteration 1325::  45.3448 ms
iteration 1326::  43.0206 ms
iteration 1327::  55.4597 ms
iteration 1328::  66.4195 ms
iteration 1329::  53.0904 ms
iteration 1330::  57.6481 ms
iteration 1331::  59.6755 ms
iteration 1332::  59.7981 ms
iteration 1333::  50.6952 ms
iteration 1334::  47.5565 ms
iteration 1335::  46.4292 ms
iteration 1336::  54.0448 ms
iteration 1337::  51.2464 ms
iteration 1338::  47.4304 ms
iteration 1339::  45.4857 ms
iteration 1340::  46.6039 ms
iteration 1341::  47.7592 ms
iteration 1342::  53.6755 ms
iteration 1343::  54.4201 ms
iteration 1344::  59.582 ms
iteration 1345::  81.6543 ms
iteration 1346::  55.9425 ms
iteration 1347::  48.7391 ms
iteration 1348::  42.1172 ms
iteration 1349::  43.6351 ms
iteration 1350::  44.4121 ms
iteration 1351::  46.5824 ms
iteration 1352::  40.7688 ms
iteration 1353::  41.7586 ms
iteration 1354::  40.4343 ms
iteration 1355::  49.4548 ms
iteration 1356::  49.0946 ms
iteration 1357::  45.5711 ms
iteration 1358::  47.178 ms
iteration 1359::  45.9792 ms
iteration 1360::  48.5986 ms
iteration 1361::  42.7276 ms
iteration 1362::  46.5805 ms
iteration 1363::  46.5084 ms
iteration 1364::  46.2603 ms
iteration 1365::  54.4053 ms
iteration 1366::  44.4759 ms
iteration 1367::  51.1418 ms
iteration 1368::  44.8971 ms
iteration 1369::  51.1385 ms
iteration 1370::  44.271 ms
iteration 1371::  52.3291 ms
iteration 1372::  51.2323 ms
iteration 1373::  47.7599 ms
iteration 1374::  48.258 ms
iteration 1375::  43.6513 ms
iteration 1376::  43.4646 ms
iteration 1377::  45.9034 ms
iteration 1378::  46.2794 ms
iteration 1379::  49.3215 ms
iteration 1380::  45.5053 ms
iteration 1381::  42.0139 ms
iteration 1382::  53.1595 ms
iteration 1383::  59.0431 ms
iteration 1384::  44.1835 ms
iteration 1385::  40.6554 ms
iteration 1386::  47.4863 ms
iteration 1387::  48.0471 ms
iteration 1388::  49.6009 ms
iteration 1389::  39.7718 ms
iteration 1390::  40.987 ms
iteration 1391::  47.8714 ms
iteration 1392::  43.5607 ms
iteration 1393::  44.185 ms
iteration 1394::  45.1977 ms
iteration 1395::  46.8544 ms
iteration 1396::  58.3524 ms
iteration 1397::  41.4351 ms
iteration 1398::  40.4143 ms
iteration 1399::  40.7597 ms
iteration 1400::  39.8272 ms
iteration 1401::  41.1719 ms
iteration 1402::  41.0003 ms
iteration 1403::  41.3803 ms
iteration 1404::  41.0844 ms
iteration 1405::  40.2356 ms
iteration 1406::  42.2562 ms
iteration 1407::  42.4568 ms
iteration 1408::  42.8402 ms
iteration 1409::  43.8163 ms
iteration 1410::  44.493 ms
iteration 1411::  52.0345 ms
iteration 1412::  49.5894 ms
iteration 1413::  45.663 ms
iteration 1414::  49.605 ms
iteration 1415::  56.5416 ms
iteration 1416::  52.3078 ms
iteration 1417::  52.9301 ms
iteration 1418::  47.3503 ms
iteration 1419::  49.499 ms
iteration 1420::  48.2933 ms
iteration 1421::  49.7201 ms
iteration 1422::  48.4807 ms
iteration 1423::  49.5868 ms
iteration 1424::  48.5248 ms
iteration 1425::  48.7385 ms
iteration 1426::  48.1459 ms
iteration 1427::  42.4331 ms
iteration 1428::  42.1727 ms
iteration 1429::  42.0779 ms
iteration 1430::  49.3102 ms
iteration 1431::  50.9842 ms
iteration 1432::  47.8632 ms
iteration 1433::  48.0309 ms
iteration 1434::  47.004 ms
iteration 1435::  50.7325 ms
iteration 1436::  48.3456 ms
iteration 1437::  49.9835 ms
iteration 1438::  49.5287 ms
iteration 1439::  47.6765 ms
iteration 1440::  48.4956 ms
iteration 1441::  48.3741 ms
iteration 1442::  48.788 ms
iteration 1443::  47.227 ms
iteration 1444::  41.4167 ms
iteration 1445::  41.2465 ms
iteration 1446::  42.1258 ms
iteration 1447::  41.4274 ms
iteration 1448::  41.3032 ms
iteration 1449::  42.0043 ms
iteration 1450::  42.3981 ms
iteration 1451::  40.5777 ms
iteration 1452::  40.5609 ms
iteration 1453::  40.5543 ms
iteration 1454::  41.423 ms
iteration 1455::  41.0903 ms
iteration 1456::  42.8238 ms
iteration 1457::  42.4156 ms
iteration 1458::  41.9787 ms
iteration 1459::  41.3516 ms
iteration 1460::  42.1446 ms
iteration 1461::  40.0081 ms
iteration 1462::  39.979 ms
iteration 1463::  41.0712 ms
iteration 1464::  40.8069 ms
iteration 1465::  40.3932 ms
iteration 1466::  40.254 ms
iteration 1467::  41.5057 ms
iteration 1468::  40.3778 ms
iteration 1469::  51.1089 ms
iteration 1470::  49.6662 ms
iteration 1471::  48.1674 ms
iteration 1472::  49.2638 ms
iteration 1473::  49.1835 ms
iteration 1474::  48.411 ms
iteration 1475::  46.9738 ms
